"","channel_id","message_id","emo","censor_point","hourly_end"
"1",1535416724,75599,"F09F918D",2.08840277777778,0
"2",1535416724,75599,"F09F918D",2.08840277777778,0.0416666666666667
"3",1535416724,75599,"F09F918D",2.08840277777778,0.0833333333333333
"4",1535416724,75599,"F09F918D",2.08840277777778,0.125
"5",1535416724,75599,"F09F918D",2.08840277777778,0.166666666666667
"6",1535416724,75599,"F09F918D",2.08840277777778,0.208333333333333
"7",1535416724,75599,"F09F918D",2.08840277777778,0.25
"8",1535416724,75599,"F09F918D",2.08840277777778,0.291666666666667
"9",1535416724,75599,"F09F918D",2.08840277777778,0.333333333333333
"10",1535416724,75599,"F09F918D",2.08840277777778,0.375
"11",1535416724,75599,"F09F918D",2.08840277777778,0.416666666666667
"12",1535416724,75599,"F09F918D",2.08840277777778,0.458333333333333
"13",1535416724,75599,"F09F918D",2.08840277777778,0.5
"14",1535416724,75599,"F09F918D",2.08840277777778,0.541666666666667
"15",1535416724,75599,"F09F918D",2.08840277777778,0.583333333333333
"16",1535416724,75599,"F09F918D",2.08840277777778,0.625
"17",1535416724,75599,"F09F918D",2.08840277777778,0.666666666666667
"18",1535416724,75599,"F09F918D",2.08840277777778,0.708333333333333
"19",1535416724,75599,"F09F918D",2.08840277777778,0.75
"20",1535416724,75599,"F09F918D",2.08840277777778,0.791666666666667
"21",1535416724,75599,"F09F918D",2.08840277777778,0.833333333333333
"22",1535416724,75599,"F09F918D",2.08840277777778,0.875
"23",1535416724,75599,"F09F918D",2.08840277777778,0.916666666666667
"24",1535416724,75599,"F09F918D",2.08840277777778,0.958333333333333
"25",1535416724,75599,"F09F918D",2.08840277777778,1
"26",1535416724,75599,"F09F918D",2.08840277777778,1.04166666666667
"27",1535416724,75599,"F09F918D",2.08840277777778,1.08333333333333
"28",1535416724,75599,"F09F918D",2.08840277777778,1.125
"29",1535416724,75599,"F09F918D",2.08840277777778,1.16666666666667
"30",1535416724,75599,"F09F918D",2.08840277777778,1.20833333333333
"31",1535416724,75599,"F09F918D",2.08840277777778,1.25
"32",1535416724,75599,"F09F918D",2.08840277777778,1.29166666666667
"33",1535416724,75599,"F09F918D",2.08840277777778,1.33333333333333
"34",1535416724,75599,"F09F918D",2.08840277777778,1.375
"35",1535416724,75599,"F09F918D",2.08840277777778,1.41666666666667
"36",1535416724,75599,"F09F918D",2.08840277777778,1.45833333333333
"37",1535416724,75599,"F09F918D",2.08840277777778,1.5
"38",1535416724,75599,"F09F918D",2.08840277777778,1.54166666666667
"39",1535416724,75599,"F09F918D",2.08840277777778,1.58333333333333
"40",1535416724,75599,"F09F918D",2.08840277777778,1.625
"41",1535416724,75599,"F09F918D",2.08840277777778,1.66666666666667
"42",1535416724,75599,"F09F918D",2.08840277777778,1.70833333333333
"43",1535416724,75599,"F09F918D",2.08840277777778,1.75
"44",1535416724,75599,"F09F918D",2.08840277777778,1.79166666666667
"45",1535416724,75599,"F09F918D",2.08840277777778,1.83333333333333
"46",1535416724,75599,"F09F918D",2.08840277777778,1.875
"47",1535416724,75599,"F09F918D",2.08840277777778,1.91666666666667
"48",1535416724,75599,"F09F918D",2.08840277777778,1.95833333333333
"49",1535416724,75599,"F09F918D",2.08840277777778,2
"50",1535416724,75599,"F09F918E",2.08840277777778,0
"51",1535416724,75599,"F09F918E",2.08840277777778,0.0416666666666667
"52",1535416724,75599,"F09F918E",2.08840277777778,0.0833333333333333
"53",1535416724,75599,"F09F918E",2.08840277777778,0.125
"54",1535416724,75599,"F09F918E",2.08840277777778,0.166666666666667
"55",1535416724,75599,"F09F918E",2.08840277777778,0.208333333333333
"56",1535416724,75599,"F09F918E",2.08840277777778,0.25
"57",1535416724,75599,"F09F918E",2.08840277777778,0.291666666666667
"58",1535416724,75599,"F09F918E",2.08840277777778,0.333333333333333
"59",1535416724,75599,"F09F918E",2.08840277777778,0.375
"60",1535416724,75599,"F09F918E",2.08840277777778,0.416666666666667
"61",1535416724,75599,"F09F918E",2.08840277777778,0.458333333333333
"62",1535416724,75599,"F09F918E",2.08840277777778,0.5
"63",1535416724,75599,"F09F918E",2.08840277777778,0.541666666666667
"64",1535416724,75599,"F09F918E",2.08840277777778,0.583333333333333
"65",1535416724,75599,"F09F918E",2.08840277777778,0.625
"66",1535416724,75599,"F09F918E",2.08840277777778,0.666666666666667
"67",1535416724,75599,"F09F918E",2.08840277777778,0.708333333333333
"68",1535416724,75599,"F09F918E",2.08840277777778,0.75
"69",1535416724,75599,"F09F918E",2.08840277777778,0.791666666666667
"70",1535416724,75599,"F09F918E",2.08840277777778,0.833333333333333
"71",1535416724,75599,"F09F918E",2.08840277777778,0.875
"72",1535416724,75599,"F09F918E",2.08840277777778,0.916666666666667
"73",1535416724,75599,"F09F918E",2.08840277777778,0.958333333333333
"74",1535416724,75599,"F09F918E",2.08840277777778,1
"75",1535416724,75599,"F09F918E",2.08840277777778,1.04166666666667
"76",1535416724,75599,"F09F918E",2.08840277777778,1.08333333333333
"77",1535416724,75599,"F09F918E",2.08840277777778,1.125
"78",1535416724,75599,"F09F918E",2.08840277777778,1.16666666666667
"79",1535416724,75599,"F09F918E",2.08840277777778,1.20833333333333
"80",1535416724,75599,"F09F918E",2.08840277777778,1.25
"81",1535416724,75599,"F09F918E",2.08840277777778,1.29166666666667
"82",1535416724,75599,"F09F918E",2.08840277777778,1.33333333333333
"83",1535416724,75599,"F09F918E",2.08840277777778,1.375
"84",1535416724,75599,"F09F918E",2.08840277777778,1.41666666666667
"85",1535416724,75599,"F09F918E",2.08840277777778,1.45833333333333
"86",1535416724,75599,"F09F918E",2.08840277777778,1.5
"87",1535416724,75599,"F09F918E",2.08840277777778,1.54166666666667
"88",1535416724,75599,"F09F918E",2.08840277777778,1.58333333333333
"89",1535416724,75599,"F09F918E",2.08840277777778,1.625
"90",1535416724,75599,"F09F918E",2.08840277777778,1.66666666666667
"91",1535416724,75599,"F09F918E",2.08840277777778,1.70833333333333
"92",1535416724,75599,"F09F918E",2.08840277777778,1.75
"93",1535416724,75599,"F09F918E",2.08840277777778,1.79166666666667
"94",1535416724,75599,"F09F918E",2.08840277777778,1.83333333333333
"95",1535416724,75599,"F09F918E",2.08840277777778,1.875
"96",1535416724,75599,"F09F918E",2.08840277777778,1.91666666666667
"97",1535416724,75599,"F09F918E",2.08840277777778,1.95833333333333
"98",1535416724,75599,"F09F918E",2.08840277777778,2
"99",1535416724,75599,"F09F94A5",2.08840277777778,0
"100",1535416724,75599,"F09F94A5",2.08840277777778,0.0416666666666667
"101",1535416724,75599,"F09F94A5",2.08840277777778,0.0833333333333333
"102",1535416724,75599,"F09F94A5",2.08840277777778,0.125
"103",1535416724,75599,"F09F94A5",2.08840277777778,0.166666666666667
"104",1535416724,75599,"F09F94A5",2.08840277777778,0.208333333333333
"105",1535416724,75599,"F09F94A5",2.08840277777778,0.25
"106",1535416724,75599,"F09F94A5",2.08840277777778,0.291666666666667
"107",1535416724,75599,"F09F94A5",2.08840277777778,0.333333333333333
"108",1535416724,75599,"F09F94A5",2.08840277777778,0.375
"109",1535416724,75599,"F09F94A5",2.08840277777778,0.416666666666667
"110",1535416724,75599,"F09F94A5",2.08840277777778,0.458333333333333
"111",1535416724,75599,"F09F94A5",2.08840277777778,0.5
"112",1535416724,75599,"F09F94A5",2.08840277777778,0.541666666666667
"113",1535416724,75599,"F09F94A5",2.08840277777778,0.583333333333333
"114",1535416724,75599,"F09F94A5",2.08840277777778,0.625
"115",1535416724,75599,"F09F94A5",2.08840277777778,0.666666666666667
"116",1535416724,75599,"F09F94A5",2.08840277777778,0.708333333333333
"117",1535416724,75599,"F09F94A5",2.08840277777778,0.75
"118",1535416724,75599,"F09F94A5",2.08840277777778,0.791666666666667
"119",1535416724,75599,"F09F94A5",2.08840277777778,0.833333333333333
"120",1535416724,75599,"F09F94A5",2.08840277777778,0.875
"121",1535416724,75599,"F09F94A5",2.08840277777778,0.916666666666667
"122",1535416724,75599,"F09F94A5",2.08840277777778,0.958333333333333
"123",1535416724,75599,"F09F94A5",2.08840277777778,1
"124",1535416724,75599,"F09F94A5",2.08840277777778,1.04166666666667
"125",1535416724,75599,"F09F94A5",2.08840277777778,1.08333333333333
"126",1535416724,75599,"F09F94A5",2.08840277777778,1.125
"127",1535416724,75599,"F09F94A5",2.08840277777778,1.16666666666667
"128",1535416724,75599,"F09F94A5",2.08840277777778,1.20833333333333
"129",1535416724,75599,"F09F94A5",2.08840277777778,1.25
"130",1535416724,75599,"F09F94A5",2.08840277777778,1.29166666666667
"131",1535416724,75599,"F09F94A5",2.08840277777778,1.33333333333333
"132",1535416724,75599,"F09F94A5",2.08840277777778,1.375
"133",1535416724,75599,"F09F94A5",2.08840277777778,1.41666666666667
"134",1535416724,75599,"F09F94A5",2.08840277777778,1.45833333333333
"135",1535416724,75599,"F09F94A5",2.08840277777778,1.5
"136",1535416724,75599,"F09F94A5",2.08840277777778,1.54166666666667
"137",1535416724,75599,"F09F94A5",2.08840277777778,1.58333333333333
"138",1535416724,75599,"F09F94A5",2.08840277777778,1.625
"139",1535416724,75599,"F09F94A5",2.08840277777778,1.66666666666667
"140",1535416724,75599,"F09F94A5",2.08840277777778,1.70833333333333
"141",1535416724,75599,"F09F94A5",2.08840277777778,1.75
"142",1535416724,75599,"F09F94A5",2.08840277777778,1.79166666666667
"143",1535416724,75599,"F09F94A5",2.08840277777778,1.83333333333333
"144",1535416724,75599,"F09F94A5",2.08840277777778,1.875
"145",1535416724,75599,"F09F94A5",2.08840277777778,1.91666666666667
"146",1535416724,75599,"F09F94A5",2.08840277777778,1.95833333333333
"147",1535416724,75599,"F09F94A5",2.08840277777778,2
"148",1535416724,75599,"F09F9881",2.08840277777778,0
"149",1535416724,75599,"F09F9881",2.08840277777778,0.0416666666666667
"150",1535416724,75599,"F09F9881",2.08840277777778,0.0833333333333333
"151",1535416724,75599,"F09F9881",2.08840277777778,0.125
"152",1535416724,75599,"F09F9881",2.08840277777778,0.166666666666667
"153",1535416724,75599,"F09F9881",2.08840277777778,0.208333333333333
"154",1535416724,75599,"F09F9881",2.08840277777778,0.25
"155",1535416724,75599,"F09F9881",2.08840277777778,0.291666666666667
"156",1535416724,75599,"F09F9881",2.08840277777778,0.333333333333333
"157",1535416724,75599,"F09F9881",2.08840277777778,0.375
"158",1535416724,75599,"F09F9881",2.08840277777778,0.416666666666667
"159",1535416724,75599,"F09F9881",2.08840277777778,0.458333333333333
"160",1535416724,75599,"F09F9881",2.08840277777778,0.5
"161",1535416724,75599,"F09F9881",2.08840277777778,0.541666666666667
"162",1535416724,75599,"F09F9881",2.08840277777778,0.583333333333333
"163",1535416724,75599,"F09F9881",2.08840277777778,0.625
"164",1535416724,75599,"F09F9881",2.08840277777778,0.666666666666667
"165",1535416724,75599,"F09F9881",2.08840277777778,0.708333333333333
"166",1535416724,75599,"F09F9881",2.08840277777778,0.75
"167",1535416724,75599,"F09F9881",2.08840277777778,0.791666666666667
"168",1535416724,75599,"F09F9881",2.08840277777778,0.833333333333333
"169",1535416724,75599,"F09F9881",2.08840277777778,0.875
"170",1535416724,75599,"F09F9881",2.08840277777778,0.916666666666667
"171",1535416724,75599,"F09F9881",2.08840277777778,0.958333333333333
"172",1535416724,75599,"F09F9881",2.08840277777778,1
"173",1535416724,75599,"F09F9881",2.08840277777778,1.04166666666667
"174",1535416724,75599,"F09F9881",2.08840277777778,1.08333333333333
"175",1535416724,75599,"F09F9881",2.08840277777778,1.125
"176",1535416724,75599,"F09F9881",2.08840277777778,1.16666666666667
"177",1535416724,75599,"F09F9881",2.08840277777778,1.20833333333333
"178",1535416724,75599,"F09F9881",2.08840277777778,1.25
"179",1535416724,75599,"F09F9881",2.08840277777778,1.29166666666667
"180",1535416724,75599,"F09F9881",2.08840277777778,1.33333333333333
"181",1535416724,75599,"F09F9881",2.08840277777778,1.375
"182",1535416724,75599,"F09F9881",2.08840277777778,1.41666666666667
"183",1535416724,75599,"F09F9881",2.08840277777778,1.45833333333333
"184",1535416724,75599,"F09F9881",2.08840277777778,1.5
"185",1535416724,75599,"F09F9881",2.08840277777778,1.54166666666667
"186",1535416724,75599,"F09F9881",2.08840277777778,1.58333333333333
"187",1535416724,75599,"F09F9881",2.08840277777778,1.625
"188",1535416724,75599,"F09F9881",2.08840277777778,1.66666666666667
"189",1535416724,75599,"F09F9881",2.08840277777778,1.70833333333333
"190",1535416724,75599,"F09F9881",2.08840277777778,1.75
"191",1535416724,75599,"F09F9881",2.08840277777778,1.79166666666667
"192",1535416724,75599,"F09F9881",2.08840277777778,1.83333333333333
"193",1535416724,75599,"F09F9881",2.08840277777778,1.875
"194",1535416724,75599,"F09F9881",2.08840277777778,1.91666666666667
"195",1535416724,75599,"F09F9881",2.08840277777778,1.95833333333333
"196",1535416724,75599,"F09F9881",2.08840277777778,2
"197",1535416724,75599,"F09FA494",2.08840277777778,0
"198",1535416724,75599,"F09FA494",2.08840277777778,0.0416666666666667
"199",1535416724,75599,"F09FA494",2.08840277777778,0.0833333333333333
"200",1535416724,75599,"F09FA494",2.08840277777778,0.125
"201",1535416724,75599,"F09FA494",2.08840277777778,0.166666666666667
"202",1535416724,75599,"F09FA494",2.08840277777778,0.208333333333333
"203",1535416724,75599,"F09FA494",2.08840277777778,0.25
"204",1535416724,75599,"F09FA494",2.08840277777778,0.291666666666667
"205",1535416724,75599,"F09FA494",2.08840277777778,0.333333333333333
"206",1535416724,75599,"F09FA494",2.08840277777778,0.375
"207",1535416724,75599,"F09FA494",2.08840277777778,0.416666666666667
"208",1535416724,75599,"F09FA494",2.08840277777778,0.458333333333333
"209",1535416724,75599,"F09FA494",2.08840277777778,0.5
"210",1535416724,75599,"F09FA494",2.08840277777778,0.541666666666667
"211",1535416724,75599,"F09FA494",2.08840277777778,0.583333333333333
"212",1535416724,75599,"F09FA494",2.08840277777778,0.625
"213",1535416724,75599,"F09FA494",2.08840277777778,0.666666666666667
"214",1535416724,75599,"F09FA494",2.08840277777778,0.708333333333333
"215",1535416724,75599,"F09FA494",2.08840277777778,0.75
"216",1535416724,75599,"F09FA494",2.08840277777778,0.791666666666667
"217",1535416724,75599,"F09FA494",2.08840277777778,0.833333333333333
"218",1535416724,75599,"F09FA494",2.08840277777778,0.875
"219",1535416724,75599,"F09FA494",2.08840277777778,0.916666666666667
"220",1535416724,75599,"F09FA494",2.08840277777778,0.958333333333333
"221",1535416724,75599,"F09FA494",2.08840277777778,1
"222",1535416724,75599,"F09FA494",2.08840277777778,1.04166666666667
"223",1535416724,75599,"F09FA494",2.08840277777778,1.08333333333333
"224",1535416724,75599,"F09FA494",2.08840277777778,1.125
"225",1535416724,75599,"F09FA494",2.08840277777778,1.16666666666667
"226",1535416724,75599,"F09FA494",2.08840277777778,1.20833333333333
"227",1535416724,75599,"F09FA494",2.08840277777778,1.25
"228",1535416724,75599,"F09FA494",2.08840277777778,1.29166666666667
"229",1535416724,75599,"F09FA494",2.08840277777778,1.33333333333333
"230",1535416724,75599,"F09FA494",2.08840277777778,1.375
"231",1535416724,75599,"F09FA494",2.08840277777778,1.41666666666667
"232",1535416724,75599,"F09FA494",2.08840277777778,1.45833333333333
"233",1535416724,75599,"F09FA494",2.08840277777778,1.5
"234",1535416724,75599,"F09FA494",2.08840277777778,1.54166666666667
"235",1535416724,75599,"F09FA494",2.08840277777778,1.58333333333333
"236",1535416724,75599,"F09FA494",2.08840277777778,1.625
"237",1535416724,75599,"F09FA494",2.08840277777778,1.66666666666667
"238",1535416724,75599,"F09FA494",2.08840277777778,1.70833333333333
"239",1535416724,75599,"F09FA494",2.08840277777778,1.75
"240",1535416724,75599,"F09FA494",2.08840277777778,1.79166666666667
"241",1535416724,75599,"F09FA494",2.08840277777778,1.83333333333333
"242",1535416724,75599,"F09FA494",2.08840277777778,1.875
"243",1535416724,75599,"F09FA494",2.08840277777778,1.91666666666667
"244",1535416724,75599,"F09FA494",2.08840277777778,1.95833333333333
"245",1535416724,75599,"F09FA494",2.08840277777778,2
"246",1535416724,75599,"F09FA4AE",2.08840277777778,0
"247",1535416724,75599,"F09FA4AE",2.08840277777778,0.0416666666666667
"248",1535416724,75599,"F09FA4AE",2.08840277777778,0.0833333333333333
"249",1535416724,75599,"F09FA4AE",2.08840277777778,0.125
"250",1535416724,75599,"F09FA4AE",2.08840277777778,0.166666666666667
"251",1535416724,75599,"F09FA4AE",2.08840277777778,0.208333333333333
"252",1535416724,75599,"F09FA4AE",2.08840277777778,0.25
"253",1535416724,75599,"F09FA4AE",2.08840277777778,0.291666666666667
"254",1535416724,75599,"F09FA4AE",2.08840277777778,0.333333333333333
"255",1535416724,75599,"F09FA4AE",2.08840277777778,0.375
"256",1535416724,75599,"F09FA4AE",2.08840277777778,0.416666666666667
"257",1535416724,75599,"F09FA4AE",2.08840277777778,0.458333333333333
"258",1535416724,75599,"F09FA4AE",2.08840277777778,0.5
"259",1535416724,75599,"F09FA4AE",2.08840277777778,0.541666666666667
"260",1535416724,75599,"F09FA4AE",2.08840277777778,0.583333333333333
"261",1535416724,75599,"F09FA4AE",2.08840277777778,0.625
"262",1535416724,75599,"F09FA4AE",2.08840277777778,0.666666666666667
"263",1535416724,75599,"F09FA4AE",2.08840277777778,0.708333333333333
"264",1535416724,75599,"F09FA4AE",2.08840277777778,0.75
"265",1535416724,75599,"F09FA4AE",2.08840277777778,0.791666666666667
"266",1535416724,75599,"F09FA4AE",2.08840277777778,0.833333333333333
"267",1535416724,75599,"F09FA4AE",2.08840277777778,0.875
"268",1535416724,75599,"F09FA4AE",2.08840277777778,0.916666666666667
"269",1535416724,75599,"F09FA4AE",2.08840277777778,0.958333333333333
"270",1535416724,75599,"F09FA4AE",2.08840277777778,1
"271",1535416724,75599,"F09FA4AE",2.08840277777778,1.04166666666667
"272",1535416724,75599,"F09FA4AE",2.08840277777778,1.08333333333333
"273",1535416724,75599,"F09FA4AE",2.08840277777778,1.125
"274",1535416724,75599,"F09FA4AE",2.08840277777778,1.16666666666667
"275",1535416724,75599,"F09FA4AE",2.08840277777778,1.20833333333333
"276",1535416724,75599,"F09FA4AE",2.08840277777778,1.25
"277",1535416724,75599,"F09FA4AE",2.08840277777778,1.29166666666667
"278",1535416724,75599,"F09FA4AE",2.08840277777778,1.33333333333333
"279",1535416724,75599,"F09FA4AE",2.08840277777778,1.375
"280",1535416724,75599,"F09FA4AE",2.08840277777778,1.41666666666667
"281",1535416724,75599,"F09FA4AE",2.08840277777778,1.45833333333333
"282",1535416724,75599,"F09FA4AE",2.08840277777778,1.5
"283",1535416724,75599,"F09FA4AE",2.08840277777778,1.54166666666667
"284",1535416724,75599,"F09FA4AE",2.08840277777778,1.58333333333333
"285",1535416724,75599,"F09FA4AE",2.08840277777778,1.625
"286",1535416724,75599,"F09FA4AE",2.08840277777778,1.66666666666667
"287",1535416724,75599,"F09FA4AE",2.08840277777778,1.70833333333333
"288",1535416724,75599,"F09FA4AE",2.08840277777778,1.75
"289",1535416724,75599,"F09FA4AE",2.08840277777778,1.79166666666667
"290",1535416724,75599,"F09FA4AE",2.08840277777778,1.83333333333333
"291",1535416724,75599,"F09FA4AE",2.08840277777778,1.875
"292",1535416724,75599,"F09FA4AE",2.08840277777778,1.91666666666667
"293",1535416724,75599,"F09FA4AE",2.08840277777778,1.95833333333333
"294",1535416724,75599,"F09FA4AE",2.08840277777778,2
